z_dy;tu;z_kkr_label;cnt
2021;I24;11-BE;12
2021;I24;12-BB;17
2021;I24;13-MV;13
2021;I24;14-SN;23
2021;I24;15-ST;7
2021;I24;16-TH;1
2021;I25;01-SH;127
2021;I25;02-HH;18
2021;I25;03-NI;4
2021;I25;04-HB;29
2021;I25;05-NW;246
2021;I25;06-HE;1
2021;I25;07-RP;19
2021;I25;08-BW;276
2021;I25;09-BY;412
2021;I25;10-SL;88
2021;I25;11-BE;378
2021;I25;12-BB;459
2021;I25;13-MV;339
2021;I25;14-SN;613
2021;I25;15-ST;332
2021;I25;16-TH;69
2021;I26;01-SH;7
2021;I26;02-HH;4
2021;I26;05-NW;48
2021;I26;06-HE;6
2021;I26;07-RP;12
2021;I26;08-BW;9
2021;I26;09-BY;391
2021;I26;10-SL;1
2021;I26;11-BE;224
2021;I26;12-BB;174
2021;I26;13-MV;104
2021;I26;14-SN;304
2021;I26;15-ST;104
2021;I26;16-TH;39
2021;I27;01-SH;6
2021;I27;02-HH;1
2021;I27;04-HB;1
2021;I27;05-NW;20
2021;I27;08-BW;10
2021;I27;09-BY;27
2021;I27;10-SL;1
2021;I27;11-BE;29
2021;I27;12-BB;20
2021;I27;13-MV;8
2021;I27;14-SN;51
2021;I27;15-ST;12
2021;I27;16-TH;7
2021;I28;02-HH;1
2021;I28;05-NW;1
2021;I28;08-BW;1
2021;I28;12-BB;1
2021;I28;13-MV;1
2021;I30;11-BE;1
2021;I30;14-SN;1
2021;I31;05-NW;7
2021;I31;07-RP;1
2021;I31;08-BW;1
2021;I31;09-BY;11
2021;I31;11-BE;19
2021;I31;12-BB;6
2021;I31;13-MV;5
2021;I31;14-SN;9
2021;I31;15-ST;1
2021;I31;16-TH;4
2021;I33;01-SH;1
2021;I33;04-HB;1
2021;I33;05-NW;2
2021;I33;08-BW;2
2021;I33;09-BY;7
2021;I33;10-SL;1
2021;I33;11-BE;4
2021;I33;12-BB;9
2021;I33;13-MV;1
2021;I33;14-SN;10
2021;I33;15-ST;3
2021;I33;16-TH;3
2021;I34;01-SH;5
2021;I34;04-HB;1
2021;I34;05-NW;9
2021;I34;08-BW;13
2021;I34;09-BY;7
2021;I34;11-BE;8
2021;I34;12-BB;12
2021;I34;13-MV;4
2021;I34;14-SN;17
2021;I34;15-ST;2
2021;I34;16-TH;2
2021;I35;01-SH;8
2021;I35;02-HH;7
2021;I35;04-HB;5
2021;I35;05-NW;49
2021;I35;07-RP;2
2021;I35;08-BW;52
2021;I35;09-BY;74
2021;I35;10-SL;5
2021;I35;11-BE;24
2021;I35;12-BB;33
2021;I35;13-MV;23
2021;I35;14-SN;54
2021;I35;15-ST;13
2021;I35;16-TH;12
2021;I36;09-BY;7
2021;I36;11-BE;2
2021;I36;12-BB;2
2021;I36;13-MV;2
2021;I36;14-SN;9
2021;I36;16-TH;2
2021;I37;11-BE;1
2021;I38;01-SH;3
2021;I38;02-HH;2
2021;I38;05-NW;10
2021;I38;06-HE;1
2021;I38;08-BW;9
2021;I38;09-BY;16
2021;I38;10-SL;4
2021;I38;11-BE;5
2021;I38;12-BB;3
2021;I38;13-MV;2
2021;I38;14-SN;6
2021;I38;15-ST;1
2021;I38;16-TH;3
2021;I39;12-BB;1
2021;I39;14-SN;1
2021;I39;15-ST;2
2021;I40;09-BY;2
2021;I40;11-BE;2
2021;I40;14-SN;5
2021;I41;16-TH;1
2021;I42;01-SH;12
2021;I42;02-HH;3
2021;I42;04-HB;3
2021;I42;05-NW;22
2021;I42;06-HE;1
2021;I42;08-BW;28
2021;I42;09-BY;44
2021;I42;10-SL;5
2021;I42;11-BE;22
2021;I42;12-BB;25
2021;I42;13-MV;18
2021;I42;14-SN;61
2021;I42;15-ST;23
2021;I42;16-TH;2
2021;I43;11-BE;2
2021;I43;12-BB;1
2021;I43;13-MV;8
2021;I43;14-SN;7
2021;I43;15-ST;2
2021;I44;01-SH;1
2021;I44;02-HH;3
2021;I44;04-HB;2
2021;I44;05-NW;5
2021;I44;08-BW;4
2021;I44;09-BY;10
2021;I44;11-BE;7
2021;I44;12-BB;5
2021;I44;13-MV;7
2021;I44;14-SN;10
2021;I44;15-ST;4
2021;I44;16-TH;5
2021;I45;11-BE;4
2021;I45;12-BB;3
2021;I45;13-MV;2
2021;I45;14-SN;2
2021;I46;01-SH;5
2021;I46;05-NW;31
2021;I46;06-HE;8
2021;I46;07-RP;15
2021;I46;08-BW;2
2021;I46;09-BY;120
2021;I46;10-SL;1
2021;I46;11-BE;237
2021;I46;12-BB;321
2021;I46;13-MV;120
2021;I46;14-SN;188
2021;I46;15-ST;219
2021;I46;16-TH;64
2021;I47;01-SH;1
2021;I47;05-NW;1
2021;I47;06-HE;1
2021;I47;08-BW;1
2021;I47;09-BY;2
2021;I47;11-BE;31
2021;I47;12-BB;4
2021;I47;13-MV;6
2021;I47;14-SN;2
2021;I47;15-ST;3
2021;I47;16-TH;1
2021;I48;01-SH;22
2021;I48;02-HH;7
2021;I48;04-HB;18
2021;I48;05-NW;78
2021;I48;07-RP;16
2021;I48;08-BW;79
2021;I48;09-BY;159
2021;I48;10-SL;11
2021;I48;11-BE;207
2021;I48;12-BB;288
2021;I48;13-MV;161
2021;I48;14-SN;476
2021;I48;15-ST;204
2021;I48;16-TH;58
2021;I49;01-SH;4
2021;I49;02-HH;1
2021;I49;05-NW;12
2021;I49;07-RP;1
2021;I49;08-BW;21
2021;I49;09-BY;137
2021;I49;10-SL;2
2021;I49;11-BE;40
2021;I49;12-BB;28
2021;I49;13-MV;32
2021;I49;14-SN;44
2021;I49;15-ST;35
2021;I49;16-TH;6
2021;I50;01-SH;55
2021;I50;02-HH;17
2021;I50;04-HB;13
2021;I50;05-NW;119
2021;I50;06-HE;6
2021;I50;07-RP;27
2021;I50;08-BW;162
2021;I50;09-BY;753
2021;I50;10-SL;31
2021;I50;11-BE;522
2021;I50;12-BB;676
2021;I50;13-MV;370
2021;I50;14-SN;1114
2021;I50;15-ST;536
2021;I50;16-TH;157
2021;I51;01-SH;5
2021;I51;02-HH;5
2021;I51;05-NW;30
2021;I51;06-HE;2
2021;I51;07-RP;5
2021;I51;08-BW;26
2021;I51;09-BY;148
2021;I51;10-SL;6
2021;I51;11-BE;82
2021;I51;12-BB;55
2021;I51;13-MV;38
2021;I51;14-SN;58
2021;I51;15-ST;41
2021;I51;16-TH;13
2021;I60;01-SH;2
2021;I60;02-HH;2
2021;I60;05-NW;3
2021;I60;08-BW;7
2021;I60;09-BY;11
2021;I60;10-SL;2
2021;I60;11-BE;7
2021;I60;12-BB;6
2021;I60;14-SN;4
2021;I60;15-ST;1
2021;I60;16-TH;1
2021;I61;01-SH;5
2021;I61;02-HH;2
2021;I61;04-HB;3
2021;I61;05-NW;24
2021;I61;06-HE;2
2021;I61;07-RP;1
2021;I61;08-BW;39
2021;I61;09-BY;107
2021;I61;10-SL;2
2021;I61;11-BE;45
2021;I61;12-BB;38
2021;I61;13-MV;29
2021;I61;14-SN;43
2021;I61;15-ST;19
2021;I61;16-TH;10
2021;I62;01-SH;1
2021;I62;03-NI;2
2021;I62;04-HB;1
2021;I62;05-NW;4
2021;I62;08-BW;11
2021;I62;09-BY;23
2021;I62;11-BE;15
2021;I62;12-BB;6
2021;I62;13-MV;2
2021;I62;14-SN;9
2021;I62;15-ST;1
2021;I62;16-TH;4
2021;I63;01-SH;17
2021;I63;02-HH;16
2021;I63;04-HB;7
2021;I63;05-NW;62
2021;I63;06-HE;3
2021;I63;07-RP;3
2021;I63;08-BW;56
2021;I63;09-BY;137
2021;I63;10-SL;10
2021;I63;11-BE;131
2021;I63;12-BB;138
2021;I63;13-MV;97
2021;I63;14-SN;147
2021;I63;15-ST;72
2021;I63;16-TH;29
2021;I64;01-SH;11
2021;I64;02-HH;3
2021;I64;04-HB;2
2021;I64;05-NW;22
2021;I64;06-HE;1
2021;I64;07-RP;1
2021;I64;08-BW;38
2021;I64;09-BY;106
2021;I64;10-SL;5
2021;I64;11-BE;31
2021;I64;12-BB;26
2021;I64;13-MV;32
2021;I64;14-SN;58
2021;I64;15-ST;37
2021;I64;16-TH;9
2021;I65;09-BY;6
2021;I65;11-BE;9
2021;I65;12-BB;4
2021;I65;13-MV;11
2021;I65;14-SN;8
2021;I65;15-ST;8
2021;I65;16-TH;1
2021;I66;05-NW;1
2021;I66;09-BY;2
2021;I66;11-BE;3
2021;I66;12-BB;3
2021;I66;14-SN;2
2021;I66;15-ST;2
2021;I67;01-SH;4
2021;I67;02-HH;1
2021;I67;05-NW;12
2021;I67;08-BW;24
2021;I67;09-BY;31
2021;I67;10-SL;5
2021;I67;11-BE;12
2021;I67;12-BB;24
2021;I67;13-MV;6
2021;I67;14-SN;18
2021;I67;15-ST;17
2021;I67;16-TH;1
2021;I68;09-BY;1
2021;I68;11-BE;2
2021;I68;12-BB;1
2021;I68;14-SN;1
2021;I69;01-SH;8
2021;I69;02-HH;4
2021;I69;04-HB;3
2021;I69;05-NW;35
2021;I69;06-HE;1
2021;I69;07-RP;2
2021;I69;08-BW;22
2021;I69;09-BY;3
2021;I69;10-SL;8
2021;I69;11-BE;18
2021;I69;12-BB;47
2021;I69;13-MV;26
2021;I69;14-SN;64
2021;I69;15-ST;44
2021;I69;16-TH;7
2021;I70;01-SH;13
2021;I70;04-HB;2
2021;I70;05-NW;18
2021;I70;07-RP;7
2021;I70;08-BW;7
2021;I70;09-BY;77
2021;I70;10-SL;1
2021;I70;11-BE;95
2021;I70;12-BB;85
2021;I70;13-MV;66
2021;I70;14-SN;161
2021;I70;15-ST;72
2021;I70;16-TH;23
2021;I71;01-SH;6
2021;I71;02-HH;4
2021;I71;04-HB;1
2021;I71;05-NW;11
2021;I71;06-HE;1
2021;I71;07-RP;1
2021;I71;08-BW;16
2021;I71;09-BY;14
2021;I71;10-SL;3
2021;I71;11-BE;15
2021;I71;12-BB;17
2021;I71;13-MV;13
2021;I71;14-SN;26
2021;I71;15-ST;7
2021;I71;16-TH;4
2021;I72;05-NW;4
2021;I72;08-BW;2
2021;I72;09-BY;3
2021;I72;11-BE;3
2021;I72;12-BB;3
2021;I72;13-MV;1
2021;I72;14-SN;1
2021;I72;15-ST;1
2021;I73;01-SH;2
2021;I73;02-HH;1
2021;I73;05-NW;4
2021;I73;08-BW;3
2021;I73;09-BY;29
2021;I73;10-SL;1
2021;I73;11-BE;8
2021;I73;12-BB;8
2021;I73;13-MV;4
2021;I73;14-SN;19
2021;I73;15-ST;14
2021;I73;16-TH;4
2021;I74;01-SH;1
2021;I74;05-NW;2
2021;I74;07-RP;1
2021;I74;08-BW;2
2021;I74;09-BY;19
2021;I74;10-SL;1
2021;I74;11-BE;16
2021;I74;12-BB;11
2021;I74;13-MV;3
2021;I74;14-SN;17
2021;I74;15-ST;11
2021;I74;16-TH;2
2021;I77;01-SH;1
2021;I77;04-HB;1
2021;I77;05-NW;4
2021;I77;08-BW;4
2021;I77;09-BY;3
2021;I77;11-BE;3
2021;I77;12-BB;8
2021;I77;13-MV;3
2021;I77;14-SN;4
2021;I78;05-NW;2
2021;I78;08-BW;3
2021;I79;11-BE;1
2021;I79;12-BB;2
2021;I79;13-MV;3
2021;I79;15-ST;1
2021;I80;05-NW;1
2021;I80;08-BW;1
2021;I80;09-BY;32
2021;I80;10-SL;3
2021;I80;11-BE;50
2021;I80;12-BB;28
2021;I80;13-MV;18
2021;I80;14-SN;56
2021;I80;15-ST;15
2021;I80;16-TH;6
2021;I81;02-HH;1
2021;I81;05-NW;3
2021;I81;08-BW;3
2021;I81;09-BY;8
2021;I81;11-BE;13
2021;I81;12-BB;6
2021;I81;13-MV;1
2021;I81;14-SN;14
2021;I81;15-ST;9
2021;I81;16-TH;2
2021;I82;01-SH;1
2021;I82;02-HH;1
2021;I82;08-BW;1
2021;I82;09-BY;8
2021;I82;11-BE;3
2021;I82;12-BB;6
2021;I82;13-MV;6
2021;I82;14-SN;10
2021;I82;15-ST;3
2021;I83;02-HH;1
2021;I83;08-BW;1
2021;I83;09-BY;1
2021;I83;10-SL;1
2021;I83;13-MV;1
2021;I83;14-SN;1
2021;I85;01-SH;1
2021;I85;04-HB;1
2021;I85;05-NW;3
2021;I85;06-HE;1
2021;I85;08-BW;3
2021;I85;09-BY;25
2021;I85;10-SL;2
2021;I85;11-BE;10
2021;I85;12-BB;10
2021;I85;13-MV;10
2021;I85;14-SN;28
2021;I85;15-ST;11
2021;I86;09-BY;1
2021;I86;13-MV;1
2021;I86;14-SN;1
2021;I87;07-RP;1
2021;I87;08-BW;1
2021;I87;09-BY;2
2021;I87;10-SL;1
2021;I87;11-BE;8
2021;I87;12-BB;4
2021;I87;14-SN;7
2021;I87;15-ST;3
2021;I89;08-BW;1
2021;I89;11-BE;6
2021;I89;12-BB;3
2021;I89;14-SN;4
2021;I89;15-ST;1
2021;I95;09-BY;4
2021;I95;11-BE;3
2021;I95;12-BB;4
2021;I95;13-MV;5
2021;I95;14-SN;6
2021;I95;15-ST;3
2021;I95;16-TH;1
2021;I96;13-MV;1
2021;I97;05-NW;1
2021;I97;06-HE;1
2021;I97;15-ST;3
2021;I98;09-BY;2
2021;I98;11-BE;1
2021;I98;12-BB;5
2021;I98;13-MV;1
2021;I98;14-SN;3
2021;I98;16-TH;1
2021;I99;07-RP;1
2021;I99;09-BY;2
2021;I99;11-BE;3
2021;I99;12-BB;4
2021;I99;13-MV;3
2021;I99;14-SN;38
2021;I99;15-ST;2
2021;I99;16-TH;1
2021;J01;09-BY;1
2021;J04;14-SN;1
2021;J06;09-BY;5
2021;J06;11-BE;7
2021;J06;12-BB;3
2021;J06;13-MV;5
2021;J06;14-SN;6
2021;J06;15-ST;1
2021;J06;16-TH;1
2021;J09;09-BY;1
2021;J09;11-BE;1
2021;J10;05-NW;1
2021;J10;08-BW;1
2021;J10;09-BY;4
2021;J10;11-BE;7
2021;J10;12-BB;5
2021;J10;13-MV;4
2021;J10;14-SN;1
2021;J10;15-ST;4
2021;J10;16-TH;4
2021;J11;02-HH;2
2021;J11;09-BY;2
2021;J11;11-BE;1
2021;J11;14-SN;1
2021;J12;01-SH;7
2021;J12;02-HH;1
2021;J12;05-NW;14
2021;J12;06-HE;2
2021;J12;07-RP;1
2021;J12;08-BW;1
2021;J12;09-BY;173
2021;J12;11-BE;38
2021;J12;12-BB;61
2021;J12;13-MV;37
2021;J12;14-SN;169
2021;J12;15-ST;47
2021;J12;16-TH;35
2021;J13;11-BE;10
2021;J13;12-BB;2
2021;J13;13-MV;1
2021;J13;15-ST;1
2021;J13;16-TH;1
2021;J14;09-BY;2
2021;J14;11-BE;3
2021;J14;12-BB;1
2021;J15;01-SH;5
2021;J15;02-HH;1
2021;J15;05-NW;11
2021;J15;06-HE;1
2021;J15;08-BW;2
2021;J15;09-BY;26
2021;J15;10-SL;1
2021;J15;11-BE;202
2021;J15;12-BB;99
2021;J15;13-MV;56
2021;J15;14-SN;79
2021;J15;15-ST;42
2021;J15;16-TH;19
2021;J16;05-NW;3
2021;J16;09-BY;6
2021;J16;11-BE;20
2021;J16;12-BB;7
2021;J16;13-MV;15
2021;J16;14-SN;2
2021;J16;15-ST;1
2021;J16;16-TH;5
2021;J17;05-NW;2
2021;J17;09-BY;30
2021;J17;11-BE;20
2021;J17;12-BB;8
2021;J17;13-MV;6
2021;J17;14-SN;15
2021;J17;15-ST;9
2021;J17;16-TH;1
2021;J18;01-SH;33
2021;J18;02-HH;25
2021;J18;04-HB;5
2021;J18;05-NW;126
2021;J18;06-HE;13
2021;J18;07-RP;22
2021;J18;08-BW;42
2021;J18;09-BY;1036
2021;J18;10-SL;5
2021;J18;11-BE;385
2021;J18;12-BB;307
2021;J18;13-MV;190
2021;J18;14-SN;521
2021;J18;15-ST;187
2021;J18;16-TH;72
2021;J20;05-NW;1
2021;J20;09-BY;5
2021;J20;11-BE;5
2021;J20;12-BB;2
2021;J20;13-MV;2
2021;J20;14-SN;5
2021;J20;15-ST;2
2021;J20;16-TH;2
2021;J21;09-BY;2
2021;J21;11-BE;2
2021;J21;14-SN;1
2021;J22;05-NW;2
2021;J22;08-BW;1
2021;J22;09-BY;9
2021;J22;11-BE;1
2021;J22;12-BB;1
2021;J22;13-MV;2
2021;J22;14-SN;1
2021;J24;13-MV;1
2021;J25;13-MV;1
2021;J31;13-MV;1
2021;J32;08-BW;1
2021;J34;09-BY;1
2021;J34;13-MV;1
2021;J35;11-BE;1
2021;J38;11-BE;3
2021;J38;12-BB;2
2021;J38;13-MV;1
2021;J38;14-SN;2
2021;J38;15-ST;1
2021;J39;08-BW;1
2021;J39;09-BY;8
2021;J39;11-BE;10
2021;J39;12-BB;2
2021;J39;13-MV;3
2021;J39;14-SN;4
2021;J39;15-ST;2
2021;J39;16-TH;2
2021;J40;05-NW;2
2021;J40;08-BW;1
2021;J40;09-BY;2
2021;J40;12-BB;1
2021;J40;13-MV;1
2021;J40;14-SN;2
2021;J41;05-NW;1
2021;J41;08-BW;2
2021;J41;09-BY;1
2021;J41;13-MV;2
2021;J41;15-ST;1
2021;J41;16-TH;1
2021;J42;05-NW;2
2021;J42;09-BY;4
2021;J42;11-BE;2
2021;J42;12-BB;1
2021;J42;14-SN;2
2021;J43;01-SH;2
2021;J43;02-HH;1
2021;J43;04-HB;1
2021;J43;05-NW;18
2021;J43;07-RP;1
2021;J43;08-BW;7
2021;J43;09-BY;9
2021;J43;11-BE;21
2021;J43;12-BB;28
2021;J43;13-MV;6
2021;J43;14-SN;22
2021;J43;15-ST;6
2021;J43;16-TH;5
2021;J44;01-SH;36
2021;J44;02-HH;12
2021;J44;03-NI;1
2021;J44;04-HB;29
2021;J44;05-NW;177
2021;J44;06-HE;3
2021;J44;07-RP;27
2021;J44;08-BW;146
2021;J44;09-BY;166
2021;J44;10-SL;52
2021;J44;11-BE;371
2021;J44;12-BB;308
2021;J44;13-MV;187
2021;J44;14-SN;282
2021;J44;15-ST;176
2021;J44;16-TH;36
2021;J45;01-SH;3
2021;J45;05-NW;3
2021;J45;08-BW;2
2021;J45;09-BY;2
2021;J45;11-BE;10
2021;J45;12-BB;9
2021;J45;13-MV;6
2021;J45;14-SN;21
2021;J45;15-ST;7
2021;J46;11-BE;2
2021;J46;13-MV;1
2021;J46;14-SN;1
2021;J47;08-BW;1
2021;J47;11-BE;1
2021;J50;13-MV;1
2021;J61;02-HH;1
2021;J61;05-NW;1
2021;J61;08-BW;1
2021;J61;09-BY;2
2021;J61;10-SL;1
2021;J61;11-BE;2
2021;J61;12-BB;2
2021;J61;13-MV;1
2021;J61;14-SN;2
2021;J61;15-ST;5
2021;J62;05-NW;1
2021;J62;09-BY;1
2021;J62;10-SL;1
2021;J62;14-SN;2
2021;J62;16-TH;1
2021;J63;11-BE;1
2021;J63;12-BB;1
2021;J63;15-ST;1
2021;J63;16-TH;1
2021;J64;12-BB;1
2021;J64;14-SN;1
2021;J64;15-ST;1
2021;J64;16-TH;1
2021;J65;13-MV;1
2021;J66;11-BE;1
2021;J67;09-BY;2
2021;J67;12-BB;1
2021;J68;09-BY;1
2021;J68;11-BE;4
2021;J68;12-BB;2
2021;J68;13-MV;2
2021;J68;14-SN;1
2021;J69;01-SH;8
2021;J69;02-HH;5
2021;J69;05-NW;15
2021;J69;06-HE;3
2021;J69;08-BW;10
2021;J69;09-BY;283
2021;J69;10-SL;4
2021;J69;11-BE;134
2021;J69;12-BB;81
2021;J69;13-MV;62
2021;J69;14-SN;72
2021;J69;15-ST;48
2021;J69;16-TH;9
2021;J70;05-NW;3
2021;J70;08-BW;2
2021;J70;09-BY;4
2021;J70;11-BE;5
2021;J70;12-BB;6
2021;J70;13-MV;5
2021;J70;14-SN;1
2021;J70;15-ST;3
2021;J70;16-TH;1
2021;J80;01-SH;1
2021;J80;05-NW;9
2021;J80;06-HE;2
2021;J80;07-RP;1
2021;J80;08-BW;2
2021;J80;09-BY;17
2021;J80;11-BE;38
2021;J80;12-BB;16
2021;J80;13-MV;13
2021;J80;14-SN;47
2021;J80;15-ST;6
2021;J80;16-TH;15
2021;J81;05-NW;1
2021;J81;06-HE;3
2021;J81;08-BW;2
2021;J81;09-BY;118
2021;J81;10-SL;2
2021;J81;11-BE;27
2021;J81;12-BB;20
2021;J81;13-MV;21
2021;J81;14-SN;28
2021;J81;15-ST;7
2021;J81;16-TH;3
2021;J82;05-NW;2
2021;J82;08-BW;1
2021;J84;01-SH;3
2021;J84;02-HH;2
2021;J84;04-HB;2
2021;J84;05-NW;24
2021;J84;08-BW;36
2021;J84;09-BY;29
2021;J84;10-SL;3
2021;J84;11-BE;27
2021;J84;12-BB;16
2021;J84;13-MV;11
2021;J84;14-SN;17
2021;J84;15-ST;10
2021;J84;16-TH;10
2021;J85;05-NW;1
2021;J85;09-BY;4
2021;J85;11-BE;1
2021;J85;13-MV;1
2021;J85;14-SN;4
2021;J85;16-TH;2
2021;J86;01-SH;1
2021;J86;05-NW;8
2021;J86;06-HE;1
2021;J86;08-BW;5
2021;J86;09-BY;20
2021;J86;11-BE;21
2021;J86;12-BB;22
2021;J86;13-MV;7
2021;J86;14-SN;20
2021;J86;15-ST;8
2021;J86;16-TH;3
2021;J90;05-NW;16
2021;J90;06-HE;1
2021;J90;07-RP;7
2021;J90;08-BW;2
2021;J90;09-BY;97
2021;J90;11-BE;77
2021;J90;12-BB;52
2021;J90;13-MV;21
2021;J90;14-SN;43
2021;J90;15-ST;15
2021;J90;16-TH;10
2021;J91;05-NW;4
2021;J91;06-HE;3
2021;J91;07-RP;1
2021;J91;09-BY;41
2021;J91;11-BE;21
2021;J91;12-BB;17
2021;J91;13-MV;12
2021;J91;14-SN;39
2021;J91;15-ST;10
2021;J91;16-TH;8
2021;J93;05-NW;1
2021;J93;08-BW;1
2021;J93;09-BY;10
2021;J93;11-BE;6
2021;J93;12-BB;5
2021;J93;13-MV;2
2021;J93;14-SN;5
2021;J93;15-ST;2
2021;J93;16-TH;1
2021;J94;02-HH;1
2021;J94;05-NW;3
2021;J94;09-BY;4
2021;J94;11-BE;3
2021;J94;12-BB;8
2021;J94;13-MV;3
2021;J94;14-SN;5
2021;J94;15-ST;2
2021;J94;16-TH;1
2021;J95;06-HE;1
2021;J95;09-BY;6
2021;J95;11-BE;15
2021;J95;12-BB;11
2021;J95;13-MV;7
2021;J95;14-SN;8
2021;J95;15-ST;3
2021;J95;16-TH;1
2021;J96;01-SH;28
2021;J96;02-HH;5
2021;J96;05-NW;90
2021;J96;06-HE;60
2021;J96;07-RP;57
2021;J96;08-BW;5
2021;J96;09-BY;862
2021;J96;10-SL;1
2021;J96;11-BE;1384
2021;J96;12-BB;739
2021;J96;13-MV;397
2021;J96;14-SN;866
2021;J96;15-ST;360
2021;J96;16-TH;159
2021;J98;02-HH;4
2021;J98;05-NW;5
2021;J98;06-HE;1
2021;J98;07-RP;8
2021;J98;08-BW;3
2021;J98;09-BY;25
2021;J98;11-BE;36
2021;J98;12-BB;11
2021;J98;13-MV;12
2021;J98;14-SN;32
2021;J98;15-ST;10
2021;J98;16-TH;2
2021;J99;09-BY;1
2021;J99;11-BE;1
2021;J99;13-MV;1
2021;K##;13-MV;1
2021;K06;09-BY;1
2021;K07;12-BB;1
2021;K07;13-MV;4
2021;K07;14-SN;2
2021;K10;09-BY;1
2021;K10;14-SN;1
2021;K11;12-BB;1
2021;K11;14-SN;2
2021;K11;15-ST;1
2021;K12;11-BE;3
2021;K12;12-BB;1
2021;K13;14-SN;1
2021;K14;11-BE;1
2021;K14;12-BB;1
2021;K20;11-BE;1
2021;K20;12-BB;2
2021;K20;14-SN;2
2021;K20;15-ST;1
2021;K21;05-NW;4
2021;K21;07-RP;2
2021;K21;08-BW;3
2021;K21;09-BY;6
2021;K21;11-BE;3
2021;K21;12-BB;6
2021;K21;13-MV;5
2021;K21;14-SN;16
2021;K21;15-ST;9
2021;K21;16-TH;2
2021;K22;05-NW;9
2021;K22;07-RP;2
2021;K22;08-BW;4
2021;K22;09-BY;7
2021;K22;11-BE;13
2021;K22;12-BB;10
2021;K22;13-MV;5
2021;K22;14-SN;18
2021;K22;15-ST;5
2021;K25;01-SH;1
2021;K25;02-HH;1
2021;K25;04-HB;3
2021;K25;05-NW;13
2021;K25;08-BW;5
2021;K25;09-BY;19
2021;K25;10-SL;2
2021;K25;11-BE;20
2021;K25;12-BB;9
2021;K25;13-MV;12
2021;K25;14-SN;19
2021;K25;15-ST;12
2021;K25;16-TH;2
2021;K26;04-HB;1
2021;K26;05-NW;5
2021;K26;08-BW;11
2021;K26;09-BY;6
2021;K26;11-BE;7
2021;K26;12-BB;13
2021;K26;13-MV;7
2021;K26;14-SN;25
2021;K26;15-ST;3
2021;K26;16-TH;3
2021;K27;08-BW;4
2021;K27;09-BY;1
2021;K27;11-BE;3
2021;K27;12-BB;2
2021;K27;13-MV;1
2021;K28;01-SH;1
2021;K28;02-HH;1
2021;K28;12-BB;2
2021;K29;05-NW;2
2021;K29;08-BW;1
2021;K29;09-BY;6
2021;K29;11-BE;11
2021;K29;12-BB;12
2021;K29;13-MV;6
2021;K29;14-SN;6
2021;K29;15-ST;9
2021;K29;16-TH;4
2021;K31;01-SH;1
2021;K31;02-HH;1
2021;K31;05-NW;6
2021;K31;08-BW;5
2021;K31;09-BY;10
2021;K31;10-SL;1
2021;K31;11-BE;11
2021;K31;12-BB;13
2021;K31;13-MV;5
2021;K31;14-SN;10
2021;K31;15-ST;5
2021;K31;16-TH;1
2021;K35;08-BW;2
2021;K35;11-BE;1
2021;K35;12-BB;3
2021;K35;14-SN;1
2021;K37;08-BW;2
2021;K37;12-BB;1
2021;K40;04-HB;1
2021;K40;05-NW;1
2021;K40;08-BW;3
2021;K40;09-BY;3
2021;K40;11-BE;1
2021;K40;14-SN;3
2021;K40;15-ST;1
2021;K40;16-TH;1
2021;K41;08-BW;1
2021;K42;05-NW;2
2021;K42;08-BW;1
2021;K42;09-BY;2
2021;K42;11-BE;1
2021;K43;05-NW;2
2021;K43;09-BY;1
2021;K43;10-SL;1
2021;K43;11-BE;1
2021;K43;13-MV;1
2021;K43;14-SN;2
2021;K43;15-ST;1
2021;K43;16-TH;1
2021;K44;01-SH;2
2021;K44;02-HH;1
2021;K44;05-NW;2
2021;K44;08-BW;5
2021;K45;08-BW;1
2021;K46;05-NW;1
2021;K46;10-SL;1
2021;K46;11-BE;1
2021;K46;13-MV;4
2021;K46;16-TH;1
2021;K50;01-SH;1
2021;K50;02-HH;1
2021;K50;05-NW;2
2021;K50;07-RP;1
2021;K50;11-BE;3
2021;K50;12-BB;2
2021;K50;13-MV;1
2021;K50;14-SN;5
2021;K50;15-ST;2
2021;K51;01-SH;1
2021;K51;08-BW;1
2021;K51;09-BY;3
2021;K51;12-BB;3
2021;K51;13-MV;7
2021;K51;14-SN;4
2021;K51;16-TH;1
2021;K52;04-HB;2
2021;K52;05-NW;1
2021;K52;08-BW;2
2021;K52;09-BY;4
2021;K52;11-BE;7
2021;K52;12-BB;6
2021;K52;13-MV;3
2021;K52;14-SN;2
2021;K52;16-TH;1
2021;K55;01-SH;5
2021;K55;02-HH;3
2021;K55;05-NW;28
2021;K55;06-HE;1
2021;K55;08-BW;26
2021;K55;09-BY;62
2021;K55;10-SL;2
2021;K55;11-BE;25
2021;K55;12-BB;14
2021;K55;13-MV;22
2021;K55;14-SN;32
2021;K55;15-ST;12
2021;K55;16-TH;13
2021;K56;01-SH;11
2021;K56;02-HH;7
2021;K56;03-NI;1
2021;K56;04-HB;1
2021;K56;05-NW;33
2021;K56;06-HE;2
2021;K56;07-RP;2
2021;K56;08-BW;28
2021;K56;09-BY;345
2021;K56;10-SL;1
2021;K56;11-BE;127
2021;K56;12-BB;118
2021;K56;13-MV;73
2021;K56;14-SN;150
2021;K56;15-ST;56
2021;K56;16-TH;27
2021;K57;01-SH;3
